,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT
799,E,3,1,,,,,,,,,,,822772.998,0.826,3685.0,57.616,0.989,18.738,29.87,31.537,218.119,3772.131,17312.928,23489720.861,1356.773,0.631,116.638,5,164.336,29.87,31.537,0.9,60.298,0,1,2,38,182.734,1350368.837,0.873,93.0,2696743.876,860.751,3243962.043,1.077,62853.701,29.0
800,E,3,2,,,,,,,,,,,411897.203,0.809,2398.5,51.731,1.062,18.392,11.707,9.286,172.383,2389.436,10332.868,15440397.986,1494.299,0.222,153.64,3,290.967,11.707,9.286,1.14,131.634,0,1,2,38,6.654,65694.649,0.981,4.0,110933.053,457.469,1617435.91,1.357,16775.164,8.0
801,E,3,1,,,,,,,,,,,335930.036,0.724,3207.0,42.857,1.378,17.525,13.908,14.3,105.838,3174.007,16118.475,22345829.843,1386.349,0.296,159.701,7,242.703,13.908,14.3,1.046,94.901,0,3,3,38,88.726,614055.6,0.852,44.0,1302050.667,555.279,2887435.457,1.063,71300.595,29.0
802,E,3,1,,,,,,,,,,,948878.253,0.851,2578.5,73.613,1.038,25.218,16.656,15.949,367.158,2584.387,8982.797,21847578.154,2432.158,0.247,227.91,6,351.598,16.656,15.949,1.035,124.804,0,4,4,38,152.208,956823.673,0.942,96.0,1525370.934,1059.963,2144430.283,0.981,75688.124,57.0
803,E,3,2,,,,,,,,,,,529118.735,0.756,2757.5,56.514,1.195,21.618,14.833,13.361,192.24,2752.381,7557.148,11463463.499,1516.903,0.371,110.345,2,226.662,14.833,13.361,1.16,102.107,0,0,4,38,172.699,803782.439,0.876,75.0,1961589.503,530.985,1308350.87,0.868,52289.925,34.0
804,E,3,3,,,,,,,,,,,459726.505,0.783,2876.0,50.684,1.089,17.755,21.141,22.447,160.13,2870.96,6573.602,10633925.752,1617.671,0.592,103.364,3,185.373,21.141,22.447,1.059,71.369,0,1,4,38,13.098,68679.918,0.88,7.0,132469.046,684.355,1252453.282,1.285,62246.75,53.0
805,E,3,1,,,,,,,,,,,287298.817,0.57,2199.0,53.72,1.356,17.922,14.3,13.153,130.871,2195.277,4959.187,9653515.957,1946.592,0.279,163.622,3,296.084,14.3,13.153,0.948,132.196,0,1,5,38,1.268,13868.25,1.033,1.0,17578.271,40.349,60448.087,1.208,79341.987,56.0
806,E,3,2,,,,,,,,,,,372716.501,0.857,2420.5,47.63,1.074,17.507,24.194,24.938,154.637,2410.262,13708.471,21637150.034,1578.378,0.716,68.343,2,166.438,24.194,24.938,0.996,68.898,0,0,5,38,51.123,284055.239,0.864,24.0,626414.022,910.079,2621940.608,1.168,18560.675,12.0
807,E,3,3,,,,,,,,,,,443090.635,0.836,2755.0,49.355,1.082,17.712,12.562,10.41,162.031,2734.601,7747.134,10016850.915,1292.975,0.319,124.636,3,225.674,12.562,10.41,1.27,102.033,0,1,5,38,24.083,130162.829,0.854,12.0,265384.47,610.205,1548461.539,1.193,42224.014,28.0
808,E,3,4,,,,,,,,,,,432270.67,0.739,2448.0,54.746,1.171,19.602,17.225,15.258,176.185,2453.502,7664.299,15399330.687,2009.229,0.327,171.176,5,277.771,17.225,15.258,0.903,117.301,0,1,5,38,39.187,273170.644,0.942,25.0,427771.4,653.406,1320625.313,1.21,81777.599,56.0
809,E,3,5,,,,,,,,,,,311049.377,0.37,2444.0,65.763,2.105,16.541,24.109,29.017,127.386,2441.793,7770.845,15228446.626,1959.69,0.543,87.204,2,212.907,24.109,29.017,0.638,87.78,0,0,5,38,77.424,499258.857,0.899,40.0,1005936.572,1199.073,3085678.705,1.005,53904.326,33.0
810,E,3,6,,,,,,,,,,,425434.201,0.732,2842.0,50.32,1.204,18.799,21.535,23.22,147.56,2883.12,10754.086,17217099.033,1600.982,0.607,83.472,2,181.99,21.535,23.22,1.179,75.665,0,0,5,38,70.559,470471.192,0.857,35.0,971643.845,774.032,2446215.363,1.16,37996.467,25.0
811,E,3,1,,,,,,,,,,,601989.142,0.722,3131.5,57.225,1.228,23.599,12.888,13.912,188.227,3198.215,18232.145,27097921.181,1486.272,0.303,124.177,2,248.432,12.888,13.912,1.012,112.449,0,0,6,38,141.011,837229.666,0.896,57.0,1997553.243,605.557,2135336.89,0.99,59136.473,30.0
812,E,3,2,,,,,,,,,,,341967.546,0.876,2686.0,42.699,1.017,15.679,12.695,9.877,127.069,2691.2,8951.071,12106756.649,1352.548,0.287,149.954,5,243.47,12.695,9.877,1.408,105.202,0,3,6,38,7.077,30204.427,0.727,3.0,72374.702,463.701,1387421.769,1.203,29238.56,16.0
813,E,3,3,,,,,,,,,,,401926.476,0.611,2481.0,57.289,1.636,24.008,12.635,12.067,159.496,2519.976,12676.342,25504486.166,2011.975,0.22,171.396,2,339.185,12.635,12.067,1.038,157.801,0,0,6,38,139.638,837937.614,0.86,52.0,2251789.988,808.888,2888905.779,1.242,29930.77,16.0
814,E,3,4,,,,,,,,,,,500130.786,0.794,2726.0,53.563,1.079,19.145,21.544,22.903,181.361,2757.656,9444.303,15087241.205,1597.496,0.434,121.133,4,215.173,21.544,22.903,0.843,84.452,0,2,6,38,86.403,519822.292,0.908,41.0,1113067.913,519.683,1640807.165,0.951,46188.253,24.0
815,E,3,5,,,,,,,,,,,411444.171,0.89,3521.5,39.107,0.935,13.342,8.515,7.421,108.373,3796.56,11621.474,16080729.684,1383.708,0.146,172.751,2,344.54,8.515,7.421,1.31,161.339,0,0,6,38,60.418,496285.021,0.823,27.0,1111695.823,387.966,1726505.287,1.13,20038.066,10.0
816,E,3,1,,,,,,,,,,,341979.376,0.778,2711.5,45.396,1.121,15.967,20.795,14.424,127.597,2680.154,7910.32,18104482.651,2288.717,0.455,168.663,4,251.301,20.795,14.424,0.921,92.808,0,2,7,38,13.203,69140.901,0.953,7.0,132822.367,1003.769,1840019.748,1.25,209733.219,151.0
817,E,3,2,,,,,,,,,,,482000.511,0.765,3171.0,48.679,1.183,18.995,12.715,14.0,144.18,3343.04,7684.147,8054005.407,1048.133,0.285,97.469,3,214.824,12.715,14.0,1.268,83.229,0,1,7,38,81.966,395572.645,0.851,37.0,921327.249,57.883,108053.672,1.1,63964.248,41.0
818,E,3,3,,,,,,,,,,,418019.532,0.601,2237.0,62.448,1.556,24.062,17.67,15.714,186.642,2239.684,5717.626,8593970.196,1503.066,0.468,115.484,3,200.928,17.67,15.714,1.149,79.341,0,1,7,38,6.654,31546.903,0.999,4.0,52609.539,397.79,773760.995,1.166,114536.506,77.0
819,E,3,1,,,,,,,,,,,465553.924,0.832,2828.0,49.559,1.004,15.9,19.806,14.223,162.559,2863.902,9449.682,22849366.242,2418.004,0.298,200.283,6,319.274,19.806,14.223,0.985,120.252,0,2,8,38,288.994,1447503.449,0.852,126.0,3482111.965,1012.642,2835482.282,0.995,130272.344,80.0
820,E,3,2,,,,,,,,,,,359441.035,0.702,2560.0,49.164,1.326,19.562,11.454,9.592,135.096,2660.626,12940.364,20978359.774,1621.157,0.225,150.244,2,301.11,11.454,9.592,1.031,140.939,0,0,8,38,3.591,30653.798,0.857,2.0,53036.481,673.158,1758677.983,1.398,59501.238,43.0
821,E,3,1,,,,,,,,,,,386984.857,0.712,2459.0,52.447,1.054,17.094,12.753,13.975,155.799,2483.869,14873.714,19861335.511,1335.331,0.312,112.376,2,232.002,12.753,13.975,1.201,103.912,0,0,10,38,190.233,947850.39,0.866,82.0,2192990.203,666.187,2293696.596,1.042,67347.849,30.0
822,E,3,1,,,,,,,,,,,863748.507,0.762,3721.0,62.438,1.178,24.455,15.771,14.439,236.498,3652.246,6158.534,9996958.894,1623.269,0.291,163.477,6,264.746,15.771,14.439,0.932,99.078,0,4,11,38,0.951,7138.667,0.965,1.0,6786.297,1.584,4113.416,1.257,9281.357,4.0
823,E,3,2,,,,,,,,,,,547876.221,0.684,2611.0,62.07,1.348,24.491,17.383,18.438,209.563,2614.373,11083.059,29349758.384,2648.164,0.286,210.883,6,341.119,17.383,18.438,1.171,146.296,0,0,11,38,3.697,41305.944,0.95,3.0,50663.686,1203.932,3674894.319,1.357,122863.162,65.0
824,E,3,3,,,,,,,,,,,453219.063,0.766,2558.5,54.075,1.136,19.709,14.95,8.153,178.298,2541.924,16323.542,20697297.15,1267.942,0.428,135.748,5,192.841,14.95,8.153,0.8,58.38,0,1,11,38,54.081,356371.078,0.974,33.0,580702.534,652.984,2983385.167,1.14,78338.071,36.0
825,E,3,1,,,,,,,,,,,433333.802,0.772,2565.0,52.199,1.138,19.607,22.523,23.22,167.313,2589.967,6731.122,8039823.664,1194.425,0.75,58.249,2,141.468,22.523,23.22,1.072,56.579,0,0,12,38,2.535,17329.178,0.998,2.0,21906.637,419.76,1047780.121,1.454,24193.619,14.0
826,E,3,1,,,,,,,,,,,314097.549,0.727,2774.0,43.913,1.291,16.903,12.784,14.908,111.542,2815.966,11501.27,14839268.961,1290.229,0.324,107.413,2,223.573,12.784,14.908,1.221,100.66,0,0,13,38,169.319,987644.481,0.863,80.0,2111607.666,605.135,2133750.907,0.938,73664.663,31.0
827,E,3,2,,,,,,,,,,,474393.073,0.714,2790.5,54.446,1.338,21.311,13.107,14.011,168.369,2817.583,8385.217,9110329.451,1086.475,0.379,90.829,2,189.776,13.107,14.011,0.996,85.282,0,0,13,38,102.352,436875.743,0.791,34.0,1367041.12,259.313,777343.638,1.093,47576.398,22.0
828,E,3,3,,,,,,,,,,,437595.623,0.744,3019.5,48.266,1.273,19.15,14.761,16.628,137.948,3172.171,11347.215,22135144.84,1950.712,0.262,172.35,4,305.889,14.761,16.628,0.905,127.04,0,2,13,38,103.514,614215.27,0.86,47.0,1410762.921,543.026,1895611.653,1.152,67240.904,31.0
829,E,3,1,,,,,,,,,,,356486.131,0.873,2646.0,44.1,1.03,16.816,15.98,16.903,135.096,2638.754,7738.412,9263390.505,1197.066,0.458,82.923,2,181.281,15.98,16.903,0.985,71.403,0,0,15,38,7.605,58107.504,0.89,5.0,86361.457,468.454,1251274.278,1.218,44173.474,29.0
830,E,3,2,,,,,,,,,,,1207963.048,0.901,5018.0,56.509,0.982,20.575,19.366,21.857,228.893,5277.418,20487.162,23371081.081,1140.767,0.63,80.234,3,150.898,19.366,21.857,1.096,60.829,0,1,15,38,24.822,173633.652,0.928,16.0,270456.341,778.996,1953372.177,1.284,36972.187,24.0
831,E,3,1,,,,,,,,,,,741413.276,0.786,3702.0,55.54,1.133,21.458,13.026,11.686,192.98,3841.922,11009.794,18213761.908,1654.324,0.239,176.148,5,294.861,13.026,11.686,1.374,125.924,0,3,16,38,154.954,733255.783,0.816,60.0,2034306.752,548.202,1960454.545,1.038,134292.894,56.0
832,E,3,2,,,,,,,,,,,437813.003,0.53,2680.0,62.164,1.625,23.029,19.985,19.813,162.876,2688.011,12203.973,17150996.015,1405.362,0.543,119.058,5,180.356,19.985,19.813,0.987,69.135,0,1,16,38,170.587,1130075.638,0.893,78.0,2670616.507,905.748,3969067.42,1.207,108261.071,46.0
833,E,3,1,,,,,,,,,,,732470.085,0.907,3938.0,50.438,0.971,17.86,18.608,17.247,183.579,3989.945,16332.198,17694497.711,1083.412,0.51,97.38,4,163.385,18.608,17.247,1.065,61.855,0,0,19,38,216.218,1249240.081,0.829,95.0,2840624.818,677.066,2562816.761,0.879,44672.706,20.0
834,E,3,2,,,,,,,,,,,399068.749,0.782,2130.0,54.738,1.167,20.855,17.03,18.228,186.537,2139.36,5218.041,10007482.154,1917.862,0.332,180.281,6,269.367,17.03,18.228,0.916,102.808,0,2,19,38,101.93,470000.589,0.898,54.0,873000.551,439.829,1024656.772,1.002,209747.815,108.0
835,E,3,1,,,,,,,,,,,509800.794,0.923,3032.0,46.899,0.96,16.655,16.267,10.538,161.503,3156.602,6904.92,13197462.886,1911.313,0.28,175.499,4,292.933,16.267,10.538,0.803,118.338,0,0,20,38,3.591,28760.646,1.014,2.0,51091.156,485.46,2625876.677,1.195,20718.309,6.0
836,E,3,2,,,,,,,,,,,511958.534,0.892,3754.5,43.585,0.95,16.217,9.966,8.775,134.78,3798.489,13563.039,17230090.786,1270.371,0.196,140.664,2,285.243,9.966,8.775,1.083,129.223,0,0,20,38,34.857,318291.188,0.897,18.0,610488.385,347.828,1907727.656,1.124,60055.145,19.0
837,E,5,1,,,,,,,,,,,487978.765,0.691,2861.0,54.952,1.336,21.876,10.097,10.254,165.939,2940.705,13333.868,26628825.598,1997.082,0.142,223.893,3,420.271,10.097,10.254,1.072,186.674,0,1,1,36,140.061,684604.432,0.797,58.0,1646017.724,478.488,2192559.67,0.93,92227.735,27.0
838,E,5,1,,,,,,,,,,,374424.483,0.831,3070.0,43.223,1.052,16.067,20.419,22.569,123.583,3029.738,15344.683,16796416.867,1094.608,0.65,73.472,3,145.518,20.419,22.569,0.966,58.018,0,1,2,36,26.618,128479.937,0.925,12.0,283358.945,422.084,1653380.636,1.232,32319.371,15.0
839,E,5,1,,,,,,,,,,,419868.525,0.675,2646.0,53.662,1.242,18.879,16.087,17.0,154.743,2713.329,9683.752,12458454.727,1286.532,0.368,110.983,4,209.464,16.087,17.0,1.025,72.146,0,0,3,36,24.717,159218.605,0.981,17.0,231963.479,467.186,1792488.841,0.917,37298.532,17.0
840,E,5,2,,,,,,,,,,,460234.992,0.789,2962.0,49.419,1.195,19.334,8.733,7.866,153.264,3002.887,11800.618,20997847.033,1779.385,0.116,242.11,5,439.476,8.733,7.866,1.091,192.912,0,3,3,36,149.145,776407.964,0.78,59.0,2089618.324,649.392,2185929.489,0.973,101602.37,48.0
841,E,5,1,,,,,,,,,,,644034.86,0.39,2782.5,86.278,1.341,21.352,15.651,14.765,230.9,2789.241,7239.154,26836056.612,3707.071,0.142,347.548,7,573.523,15.651,14.765,1.231,247.258,0,3,4,36,140.906,733911.623,0.926,71.0,1485377.646,1412.333,3044283.752,1.075,148967.229,87.0
842,E,5,2,,,,,,,,,,,300248.531,0.82,2306.5,44.439,1.09,16.821,11.546,11.237,128.864,2329.957,4798.418,11848410.819,2469.233,0.156,235.298,3,445.878,11.546,11.237,0.962,200.029,0,1,4,36,2.535,8236.208,0.926,1.0,20879.101,434.759,908674.768,1.365,107528.613,69.0
843,E,5,1,,,,,,,,,,,352258.955,0.733,2612.5,48.006,1.221,18.122,16.094,14.934,134.357,2621.813,13098.639,19661835.413,1501.059,0.358,119.597,4,229.478,16.094,14.934,0.993,85.957,0,2,5,36,165.622,909509.512,0.918,63.0,2387570.955,697.664,3736396.243,1.082,80642.097,31.0
844,E,5,2,,,,,,,,,,,786915.519,0.69,3899.5,60.24,1.211,22.972,17.749,13.975,199.212,3950.146,14244.523,26437331.149,1855.965,0.336,195.067,7,263.57,17.749,13.975,0.997,91.213,0,1,5,36,199.634,987044.353,0.848,75.0,2748101.423,702.1,2964585.537,1.005,148375.298,55.0
845,E,5,3,,,,,,,,,,,518224.937,0.753,2909.5,54.468,1.248,21.275,8.957,8.262,177.664,2916.883,7191.719,8934087.481,1242.274,0.184,145.833,2,291.662,8.957,8.262,1.733,138.125,0,0,5,36,155.06,798065.785,0.861,72.0,1717857.11,259.419,907236.557,0.875,161715.089,55.0
846,E,5,1,,,,,,,,,,,386848.387,0.579,2704.0,55.367,1.421,20.001,18.703,21.225,141.223,2739.278,16694.777,26759781.648,1602.883,0.457,108.174,3,209.951,18.703,21.225,1.717,87.314,0,1,6,36,80.804,575099.6,0.863,39.0,1198762.761,768.011,3901050.659,1.047,51445.961,21.0
847,E,5,2,,,,,,,,,,,451009.988,0.771,2328.0,56.265,1.236,21.557,17.229,15.714,194.247,2321.834,6080.739,20601379.233,3387.973,0.234,213.057,2,426.227,17.229,15.714,1.05,194.427,0,0,6,36,180.41,847288.478,0.887,87.0,1794775.762,777.729,2408371.47,0.988,256145.005,109.0
848,E,5,1,,,,,,,,,,,284032.42,0.862,2470.0,40.993,1.056,15.679,16.656,14.61,115.239,2464.733,10835.225,16503514.876,1523.135,0.441,132.175,4,208.311,16.656,14.61,1.031,86.809,0,0,7,36,10.035,52476.844,0.935,6.0,88340.794,526.549,1361657.861,1.118,98466.002,53.0
849,E,5,2,,,,,,,,,,,303687.627,0.839,2527.0,42.176,1.038,15.561,18.035,15.405,118.83,2555.65,12572.319,21786693.723,1732.91,0.378,175.549,6,240.162,18.035,15.405,0.883,74.833,1,3,7,36,16.266,127412.094,0.937,12.0,174988.499,724.704,1911933.178,1.281,94291.911,52.0
850,E,5,3,,,,,,,,,,,461446.423,0.558,2536.0,63.362,1.265,20.283,14.226,13.017,178.298,2588.068,9887.037,15933402.992,1611.545,0.299,174.921,6,260.033,14.226,13.017,0.884,107.417,0,4,7,36,114.605,505731.481,0.841,53.0,1118770.586,453.877,1462628.003,0.942,78392.194,36.0
851,E,5,4,,,,,,,,,,,566766.373,0.8,2819.0,55.957,1.149,21.618,15.377,13.298,199.317,2843.537,7529.822,13846238.057,1838.853,0.334,128.049,2,262.896,15.377,13.298,1.32,117.601,0,0,7,36,13.837,79138.539,0.97,7.0,153205.34,627.528,1754092.733,1.339,17079.921,9.0
852,E,5,5,,,,,,,,,,,313604.695,0.659,2826.5,45.854,1.161,15.479,16.585,16.655,110.274,2843.864,10271.827,23526663.442,2290.407,0.291,164.93,4,314.355,16.585,16.655,0.917,139.724,0,2,7,36,79.854,406148.19,0.888,40.0,825300.853,648.653,1881665.564,0.976,89519.911,45.0
853,E,5,6,,,,,,,,,,,671220.82,0.874,4085.5,48.363,0.969,17.275,11.418,9.24,162.665,4126.401,9566.057,23341942.403,2440.08,0.144,249.794,4,461.812,11.418,9.24,1.11,196.864,0,2,7,36,59.362,342870.495,0.911,24.0,848577.044,751.639,2102918.296,1.335,81558.781,44.0
854,E,5,1,,,,,,,,,,,375594.931,0.784,2641.0,47.055,1.115,17.552,13.597,14.292,138.054,2720.639,7576.845,14922697.274,1969.513,0.211,211.686,6,342.129,13.597,14.292,0.896,119.812,0,2,8,36,134.568,634148.541,0.907,64.0,1369491.34,612.951,1753660.086,0.987,124996.612,64.0
855,E,5,2,,,,,,,,,,,475194.674,0.565,2663.0,62.67,1.128,19.071,13.792,14.719,176.502,2692.29,10380.038,19209066.531,1850.578,0.391,175.676,5,244.028,13.792,14.719,0.648,84.893,0,1,8,36,364.517,1817746.456,0.752,129.0,5176344.951,980.426,3191600.938,0.73,60515.419,25.0
856,E,5,3,,,,,,,,,,,495801.469,0.795,3245.0,48.549,1.203,18.781,12.587,10.855,149.039,3326.653,8646.094,11032149.594,1275.969,0.296,119.052,3,232.721,12.587,10.855,1.08,99.097,0,1,8,36,123.689,666546.733,0.883,53.0,1547574.064,517.782,2080117.952,0.928,33662.087,17.0
857,E,5,4,,,,,,,,,,,425778.015,0.741,2531.0,52.906,1.228,19.679,12.676,12.676,164.989,2580.649,10886.471,12485622.73,1146.893,0.325,109.819,3,210.71,12.676,12.676,1.66,93.567,0,1,8,36,24.505,154729.142,0.861,14.0,275245.134,479.545,1469753.995,1.253,45259.569,25.0
858,E,5,5,,,,,,,,,,,369126.042,0.697,2616.0,49.684,1.359,20.027,9.639,8.878,136.998,2694.396,8951.246,21958995.716,2453.177,0.107,271.018,2,537.586,9.639,8.878,1.083,236.268,0,0,8,36,16.478,132939.843,0.942,10.0,213604.733,723.753,2405931.919,1.319,63625.902,35.0
859,E,5,1,,,,,,,,,,,310832.42,0.759,2313.0,47.034,1.175,18.331,29.141,30.614,133.618,2326.283,14354.266,15489418.545,1079.081,0.872,63.893,3,124.704,29.141,30.614,0.846,44.64,0,1,9,36,1.268,7917.25,1.033,1.0,10035.265,483.664,1846453.146,1.131,26915.612,11.0
860,E,5,2,,,,,,,,,,,413751.689,0.785,2672.5,49.385,1.141,19.05,12.063,9.966,152.314,2716.447,15083.43,30720298.173,2036.692,0.171,200.555,3,387.071,12.063,9.966,1.194,168.534,0,1,9,36,138.899,760137.251,0.873,66.0,1551207.513,735.161,3183851.01,0.994,95585.006,38.0
861,E,5,3,,,,,,,,,,,621848.525,0.782,3400.0,54.065,1.019,19.198,11.954,9.521,181.783,3420.822,9811.712,15306261.097,1559.999,0.231,153.99,3,291.263,11.954,9.521,0.959,129.686,0,1,9,36,151.574,654805.377,0.837,66.0,1509400.3,629.746,2397797.721,0.846,79078.187,30.0
862,E,5,4,,,,,,,,,,,593218.861,0.597,3343.0,60.05,1.742,25.563,10.571,10.486,171.221,3464.645,9781.227,22447415.26,2294.949,0.127,259.815,5,475.904,10.571,10.486,0.987,205.108,0,1,9,36,148.194,798163.613,0.84,78.0,1520621.857,631.964,2335088.802,0.899,108734.279,42.0
863,E,5,5,,,,,,,,,,,460493.882,0.841,3059.0,46.958,1.104,18.035,18.07,14.685,147.56,3120.716,13157.386,22283567.514,1693.617,0.35,133.225,3,246.679,18.07,14.685,0.898,97.785,0,1,9,36,98.55,549774.764,0.861,49.0,1131232.094,694.178,2526890.413,1.205,102572.773,44.0
864,E,5,6,,,,,,,,,,,580493.499,0.897,3090.5,50.236,0.941,16.994,12.318,11.375,180.199,3221.403,14293.794,22926383.76,1603.94,0.25,141.393,2,283.81,12.318,11.375,1.01,132.677,0,0,9,36,16.478,161228.966,0.926,11.0,237303.536,622.352,2520959.481,1.303,63893.738,28.0
865,E,5,1,,,,,,,,,,,436803.107,0.729,2969.0,50.254,1.304,20.332,18.845,21.478,146.504,2981.508,9786.685,13604974.896,1390.151,0.516,83.142,2,184.039,18.845,21.478,1.487,78.445,0,0,10,36,147.243,833119.909,0.883,75.0,1697964.984,347.934,1738122.415,0.986,127565.271,37.0
866,E,5,2,,,,,,,,,,,394052.86,0.837,3507.0,40.64,1.005,14.424,19.194,20.73,109.957,3583.691,15119.674,20058816.347,1326.67,0.453,125.735,5,191.871,19.194,20.73,0.9,66.39,0,1,10,36,108.267,495721.537,0.87,43.0,1286444.55,361.665,1974894.333,1.078,112846.458,33.0
867,E,5,1,,,,,,,,,,,173792.595,0.646,2047.0,40.63,1.344,14.951,18.277,19.266,84.818,2049.002,9080.543,14531073.72,1600.243,0.469,159.429,6,207.062,18.277,19.266,0.843,69.124,0,2,11,36,21.231,129180.844,0.944,15.0,181169.767,475.003,1268375.856,1.162,81216.35,38.0
868,E,5,2,,,,,,,,,,,443231.963,0.54,2422.0,65.352,1.358,21.726,20.75,23.673,183.473,2415.784,7622.037,19267407.473,2527.855,0.363,153.856,3,295.927,20.75,23.673,1.051,123.584,0,1,11,36,295.754,1448122.802,0.826,129.0,3384510.361,707.592,2524835.976,0.926,160607.907,65.0
869,E,5,3,,,,,,,,,,,381578.571,0.47,2610.0,61.509,1.937,22.233,18.758,14.534,141.645,2693.903,8359.806,17990604.201,2152.036,0.303,196.498,5,298.811,18.758,14.534,0.812,113.432,0,3,11,36,255.088,1474538.381,0.866,131.0,2932652.613,699.459,2134099.686,0.958,140900.875,63.0
870,E,5,4,,,,,,,,,,,425939.624,0.668,2626.0,54.098,1.482,21.752,12.862,11.071,155.482,2739.473,7704.388,9732907.01,1263.294,0.322,129.06,4,221.945,12.862,11.071,1.344,97.534,0,2,11,36,82.177,435500.239,0.914,41.0,871463.79,359.236,1300658.192,1.029,36287.888,15.0
871,E,5,1,,,,,,,,,,,506859.939,0.715,2782.0,56.348,1.336,21.956,9.966,10.428,180.727,2804.56,11414.278,11886515.503,1041.372,0.243,131.633,5,232.095,9.966,10.428,1.234,105.608,0,1,12,36,33.061,184847.627,0.918,18.0,341484.832,404.972,1586199.277,1.028,59245.869,21.0
872,E,5,2,,,,,,,,,,,454505.278,0.823,2522.5,52.626,1.149,20.91,17.706,15.869,181.466,2504.624,7179.639,15022367.153,2092.357,0.334,191.982,6,280.492,17.706,15.869,1.306,109.955,0,2,12,36,3.063,7855.345,0.887,1.0,24062.264,318.147,1000841.885,1.346,130033.161,51.0
873,E,5,3,,,,,,,,,,,389063.905,0.733,2402.0,51.924,1.276,21.435,16.173,17.094,157.278,2473.734,7954.055,15412729.631,1937.72,0.344,130.255,2,266.191,16.173,17.094,1.017,116.006,0,0,12,36,200.268,784323.743,0.808,80.0,2087625.045,376.348,1502117.558,0.951,150141.657,52.0
874,E,5,1,,,,,,,,,,,172707.071,0.918,2239.5,32.578,0.991,11.707,21.435,20.949,77.53,2227.619,6256.141,15536417.727,2483.387,0.408,186.513,6,276.528,21.435,20.949,1.096,108.939,0,2,13,36,262.376,1337255.885,0.894,142.0,2494300.387,681.186,1916491.388,0.98,129526.506,68.0
875,E,5,2,,,,,,,,,,,279216.271,0.68,2458.0,45.305,1.251,16.499,16.228,13.476,111.119,2512.764,13209.083,25863385.231,1958.0,0.233,188.916,6,325.225,16.228,13.476,1.43,119.987,0,4,13,36,112.175,630965.403,0.853,52.0,1422685.205,985.602,3137746.379,1.296,76726.866,46.0
876,E,5,1,,,,,,,,,,,181831.201,0.784,2435.0,34.572,1.144,13.455,19.567,19.567,74.572,2438.319,10048.55,11861077.664,1180.377,0.578,100.845,4,160.202,19.567,19.567,1.207,55.314,0,2,14,36,87.776,463909.969,0.937,46.0,887141.416,505.951,1463631.878,1.122,65293.724,38.0
877,E,5,1,,,,,,,,,,,434607.447,0.861,2684.0,47.967,1.003,16.096,17.662,17.339,157.7,2755.904,9914.759,15262798.82,1539.402,0.459,94.875,2,205.351,17.662,17.339,0.994,89.015,0,0,15,36,18.379,110111.303,0.967,9.0,237272.165,656.575,2074663.501,1.237,75685.585,38.0
878,E,5,2,,,,,,,,,,,701826.756,0.96,4379.0,46.037,0.92,15.442,14.765,12.832,161.926,4334.256,18227.195,26060540.842,1429.761,0.36,136.56,4,223.351,14.765,12.832,0.78,87.836,0,2,15,36,192.663,1316834.777,0.837,83.0,3076213.084,772.447,3481860.046,0.914,28264.739,12.0
879,E,5,3,,,,,,,,,,,198263.845,0.754,2529.0,36.004,1.231,14.171,15.05,15.315,77.741,2550.307,6621.613,12618905.417,1905.715,0.317,141.561,3,274.647,15.05,15.315,1.324,120.162,0,1,15,36,17.112,113049.138,0.9,11.0,177845.593,416.591,1072105.395,1.217,94879.04,47.0
880,E,5,1,,,,,,,,,,,305625.029,0.468,2427.0,58.187,1.892,18.537,19.777,20.819,126.224,2421.295,6036.741,16168647.233,2678.373,0.318,222.809,6,325.261,19.777,20.819,1.537,114.629,0,4,16,36,160.658,711264.714,0.861,75.0,1575976.208,100.24,212626.737,1.007,140717.411,75.0
881,E,5,2,,,,,,,,,,,209059.093,0.626,2454.0,41.411,1.421,15.159,21.435,20.077,85.452,2446.512,6650.391,19011325.114,2858.678,0.298,221.193,6,347.1,21.435,20.077,1.325,129.243,1,3,16,36,163.932,913034.542,0.919,90.0,1674296.39,1228.543,3228493.241,1.105,165121.233,87.0
882,E,5,3,,,,,,,,,,,292329.706,0.833,2355.5,42.818,0.992,14.928,12.003,8.153,121.471,2406.589,7769.207,11249261.341,1447.929,0.231,189.252,6,280.773,12.003,8.153,0.82,84.215,0,2,16,36,9.718,30393.467,0.988,3.0,93136.135,504.789,1494631.485,1.281,39297.442,22.0
