,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2722,F,7,3,64.432,1170214.29,0.823,27,2791866.742,249.49,302782.301,1.096,46106.478,50,264180.855,0.849,1233.0,56.783,1.029,21.502,13.469,11.071,217.908,1212.352,8272.475,18608300.755,2249.424,0.219,201.558,4,359.215,13.469,11.071,1.345,151.096,0,2,7,44
2723,F,7,4,4.859,100601.087,0.955,3,157823.651,58.517,55245.239,1.183,42604.13,48,286911.59,0.916,1212.0,57.607,0.939,20.858,16.465,15.315,241.885,1186.149,6538.801,17678421.662,2703.618,0.236,216.386,5,379.442,16.465,15.315,0.855,161.671,0,1,7,44
2724,F,7,5,20.703,234549.494,0.872,6,841872.291,122.421,138465.15,1.254,40755.941,46,277622.788,0.953,1235.0,55.055,0.91,19.256,13.863,12.414,229.949,1207.323,6895.421,17778046.649,2578.239,0.215,196.177,2,388.455,13.863,12.414,1.198,177.725,0,0,7,44
2725,F,7,6,138.793,2425048.466,0.899,63,5395376.672,193.825,218053.936,1.068,114005.0,121,279219.017,0.74,1365.5,57.928,1.166,22.577,13.863,13.406,197.733,1412.101,8998.928,23547379.984,2616.687,0.19,252.095,6,415.628,13.863,13.406,1.131,150.368,0,2,7,44
2726,F,7,7,106.683,1962735.324,0.874,52,4168223.809,314.028,456937.013,0.999,27502.176,26,279219.123,0.893,1005.0,63.423,0.991,22.753,18.611,19.302,285.72,977.248,12118.618,23101030.135,1906.243,0.344,143.189,4,263.996,18.611,19.302,1.018,89.454,0,2,7,44
2727,F,7,8,136.575,1273422.986,0.808,30,5956939.88,312.021,503014.603,0.938,21819.442,21,277190.458,0.812,1446.0,53.52,1.077,21.141,8.515,7.802,185.163,1497.005,14295.176,14652560.981,1025.0,0.176,132.842,2,270.824,8.515,7.802,1.628,128.256,0,0,7,44
2728,F,7,1,14.471,241682.386,0.936,8,440774.244,53.025,48664.597,1.032,31630.395,38,261907.559,0.762,1019.0,66.045,1.029,22.26,16.656,12.002,264.489,990.24,6629.304,16886763.932,2547.291,0.242,218.815,5,363.976,16.656,12.002,0.901,139.769,0,3,8,44
2729,F,7,2,98.761,669508.735,0.827,14,4622177.399,294.487,427907.342,1.042,19483.582,21,508657.809,0.895,3125.0,47.453,0.879,17.678,9.854,8.798,160.447,3170.259,12927.714,21505421.642,1663.513,0.131,204.688,3,398.789,9.854,8.798,1.145,173.416,0,1,8,44
2730,F,7,3,115.133,1841809.568,0.902,50,4179488.99,305.366,356904.412,1.037,56390.044,62,314476.432,0.815,1310.0,60.962,1.04,22.348,13.597,16.067,241.04,1304.666,9116.645,25532886.831,2800.689,0.152,274.206,6,481.007,13.597,16.067,0.734,160.263,0,2,8,44
2731,F,7,4,76.896,1136080.431,0.84,26,3571797.069,213.577,256763.967,1.12,15327.378,17,280023.469,0.968,1755.0,45.538,0.849,15.565,11.341,11.419,159.813,1752.194,9731.078,13324155.425,1369.237,0.251,140.234,3,261.773,11.341,11.419,0.993,115.21,0,1,8,44
2732,F,7,5,69.925,918705.63,0.893,25,2685381.624,218.858,241756.436,1.119,46100.513,55,275887.766,0.925,1047.0,60.691,0.997,22.701,15.824,16.145,271.038,1017.894,6113.992,18719807.677,3061.798,0.183,252.393,4,458.044,15.824,16.145,0.998,185.135,0,2,8,44
2733,F,7,1,100.979,1576985.942,0.886,43,3858189.081,141.857,155357.376,1.118,54180.965,62,240880.158,0.525,1085.5,72.92,1.385,22.122,13.924,9.642,222.238,1083.882,8394.903,22522813.84,2682.915,0.185,211.432,2,427.463,13.924,9.642,1.341,196.7,0,0,9,44
2734,F,7,2,72.671,768558.098,0.789,18,3267674.261,155.482,192719.611,1.079,16683.068,18,277539.237,0.857,1427.0,52.019,1.1,19.977,12.48,11.37,184.53,1504.036,9356.232,10630786.319,1136.225,0.337,106.683,3,205.987,12.48,11.37,1.037,91.422,0,1,9,44
2735,F,7,3,92.423,1507317.514,0.913,39,3829705.394,123.583,159564.06,1.135,34701.209,39,252222.658,0.908,1402.0,50.503,1.025,19.229,14.629,11.767,184.213,1369.192,8405.364,10219809.862,1215.868,0.401,109.373,3,195.318,14.629,11.767,0.873,82.086,0,1,9,44
2736,F,7,4,67.284,935274.927,0.881,21,3159600.731,204.916,237465.039,1.222,23106.214,26,258179.152,0.839,1268.0,55.216,1.065,20.287,16.101,16.415,203.648,1267.771,11184.817,13231836.523,1183.018,0.461,99.038,3,179.642,16.101,16.415,0.886,74.632,0,1,9,44
2737,F,7,5,61.475,756814.458,0.836,26,1805385.319,128.759,149119.281,0.959,36865.733,38,250295.289,0.914,1234.0,52.577,1.022,19.266,9.842,7.982,201.007,1245.204,7893.933,10370919.043,1313.783,0.181,161.027,3,301.622,9.842,7.982,0.948,135.358,0,1,9,44
2738,F,7,6,220.443,2485557.106,0.891,58,9222756.486,366.313,429903.579,1.114,52149.451,58,264269.898,0.679,1559.0,54.606,1.431,23.023,11.031,10.156,161.081,1640.607,8042.275,20412108.647,2538.101,0.129,258.373,3,496.506,11.031,10.156,1.853,229.011,0,1,9,44
2739,F,7,7,7.711,136937.55,0.993,5,206340.582,43.096,40067.649,1.113,40592.728,47,276886.148,0.921,988.0,61.883,1.031,23.746,31.525,35.451,280.544,986.961,7211.188,12638012.316,1752.556,0.701,134.098,5,177.3,31.525,35.451,0.998,61.189,0,3,9,44
2740,F,7,1,139.11,2305738.074,0.894,54,6187566.443,283.185,264087.164,1.126,58731.408,79,306094.223,0.506,1086.5,83.825,1.166,24.731,18.455,21.781,283.079,1081.302,10330.085,26323548.608,2548.241,0.29,176.471,3,332.238,18.455,21.781,0.869,131.707,0,1,10,44
