,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1923,F,7,4,136.575,2173164.395,0.855,61,4997358.168,389.656,648440.651,0.83,60293.64,50,624586.894,0.955,3468.0,48.485,0.862,17.159,14.068,16.096,178.615,3496.842,16144.95,18789390.985,1163.794,0.368,91.837,2,199.323,14.068,16.096,1.498,84.984,0,0,19,44
1924,F,7,5,139.744,1642839.321,0.802,46,5205119.322,314.45,679858.962,0.868,33649.216,26,312901.011,0.831,1873.0,49.541,0.987,19.366,12.302,11.127,162.348,1927.347,12467.705,14476913.161,1161.153,0.303,111.663,3,219.324,12.302,11.127,1.273,83.428,0,1,19,44
1925,F,7,6,241.04,3406337.809,0.872,102,8245161.322,339.167,568806.973,0.873,146917.895,111,329345.908,0.83,1636.0,54.86,0.997,20.107,14.629,13.0,198.684,1657.64,13747.923,22437110.014,1632.036,0.294,160.28,4,264.114,14.629,13.0,0.762,96.508,0,0,19,44
1926,F,7,7,654.357,10017944.417,0.81,269,25415278.495,1086.158,1756463.416,0.998,240591.868,202,589672.554,0.78,2350.0,64.195,1.034,23.47,19.768,11.7,255.933,2304.009,17303.084,61570399.589,3558.348,0.244,259.599,5,427.742,19.768,11.7,1.048,165.195,0,1,19,44
1927,F,7,8,224.668,2603119.176,0.78,91,6537909.121,383.741,608479.262,0.976,142985.165,119,281190.96,0.849,1431.0,54.401,0.967,18.539,28.05,31.725,199.951,1406.298,10380.194,20042638.262,1930.854,0.535,167.517,6,213.042,28.05,31.725,0.955,64.315,0,2,19,44
1928,F,7,9,348.568,4269989.321,0.864,145,11061284.892,385.22,653822.009,0.921,184836.743,145,201551.367,0.681,1329.0,52.958,1.036,16.112,18.846,14.905,151.891,1326.947,12218.356,28506402.673,2333.08,0.316,224.876,7,304.589,18.846,14.905,1.094,99.778,0,3,19,44
1929,F,7,10,166.573,2140779.976,0.879,75,4886722.349,304.838,497205.881,0.979,72158.49,60,302301.806,0.837,1254.0,60.443,1.041,22.393,17.229,16.954,243.364,1242.181,10989.962,16504711.837,1501.799,0.38,130.229,4,222.872,17.229,16.954,1.023,82.615,0,2,19,44
1930,F,7,11,246.11,2955132.077,0.844,107,6860019.714,292.374,467460.061,0.901,113772.321,87,491451.555,0.904,2322.0,53.961,0.894,19.178,16.53,19.592,209.458,2346.307,10355.867,13058438.866,1260.97,0.442,109.645,4,189.28,16.53,19.592,0.976,74.733,0,0,19,44
1931,F,7,1,115.978,2049664.957,0.884,48,5179900.447,449.652,906920.944,1.228,45465.682,40,563335.411,0.914,3086.5,48.805,0.894,16.186,24.109,24.235,173.228,3251.996,21218.729,23811165.689,1122.177,0.525,116.278,5,163.837,24.109,24.235,0.832,58.355,1,1,20,44
1932,F,7,2,143.018,2417526.85,0.862,60,5794914.298,529.612,969519.589,0.998,65981.59,54,623201.918,0.823,2428.0,60.772,1.012,23.285,15.076,10.313,241.991,2575.316,12566.302,24365898.343,1938.987,0.263,181.622,4,304.402,15.076,10.313,1.009,117.894,1,1,20,44
1933,F,7,3,177.453,2569425.271,0.824,69,6791101.747,487.255,869121.626,1.128,36746.421,31,526560.353,0.907,3004.0,48.668,0.912,16.36,14.939,16.9,171.009,3079.13,19615.816,23172706.645,1181.328,0.408,112.917,4,190.686,14.939,16.9,1.071,77.889,0,2,20,44
