,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1021,B,11,35,27.146,17140.686,0.929,16,28653.324,375.714,1236630.419,1.03,37292.917,20,287123.794,0.736,1740.0,53.638,1.266,21.632,11.131,10.562,168.474,1704.258,8043.192,12594097.641,1565.808,0.217,168.939,4,301.133,11.131,10.562,0.85,124.046,0,2,12,9
1022,B,11,36,53.341,40568.215,0.974,35,63958.693,326.281,874648.748,0.996,120331.075,64,494021.028,0.878,1929.0,59.854,1.022,20.929,26.265,28.275,250.229,1974.273,12345.713,19560532.864,1584.399,0.643,108.795,4,175.926,26.265,28.275,1.092,65.371,0,2,12,9
1023,B,11,1,16.583,16237.344,0.966,14,19601.548,107.317,233280.959,1.051,91304.378,49,467161.032,0.788,1852.0,63.454,1.2,25.561,13.406,8.74,252.448,1850.527,8993.948,13213550.554,1469.16,0.322,145.764,4,239.596,13.406,8.74,1.261,103.431,0,0,13,9
1024,B,11,2,16.689,12176.27,0.987,10,20174.994,242.202,589074.074,0.991,34175.429,18,399696.91,0.92,1994.0,53.277,0.943,18.897,14.765,16.351,207.873,1922.793,8292.386,11584605.783,1397.017,0.388,103.176,2,212.748,14.765,16.351,1.412,96.49,0,0,13,9
1025,B,11,3,114.922,52673.986,0.863,34,239630.068,144.708,366762.647,0.875,56745.424,27,377696.266,0.816,2014.5,53.56,1.205,22.295,10.304,7.959,186.325,2027.08,8842.943,9081766.755,1027.007,0.273,116.936,3,217.266,10.304,7.959,1.24,92.895,0,1,13,9
1026,B,11,4,49.328,37973.632,0.967,29,70792.733,723.12,1772072.595,1.04,165642.738,96,503133.961,0.846,1647.0,67.673,1.113,27.182,16.589,16.589,308.218,1632.394,9868.582,29202404.968,2959.129,0.236,269.785,8,397.195,16.589,16.589,0.738,144.381,0,4,13,9
1027,B,11,5,140.378,84563.328,0.92,69,168203.259,121.365,284122.203,0.904,123170.652,62,568622.972,0.781,2456.0,60.696,1.235,24.918,19.777,21.775,228.893,2484.233,7710.807,12034552.112,1560.738,0.389,133.4,4,224.483,19.777,21.775,1.236,88.835,0,2,13,9
1028,B,11,6,202.275,107859.102,0.859,83,259906.78,254.771,643532.606,0.878,115107.046,58,605566.926,0.871,2182.0,63.094,1.104,24.291,23.482,20.795,275.897,2194.905,12067.677,16051888.029,1330.156,0.529,152.367,7,177.676,23.482,20.795,0.775,65.537,0,1,13,9
1029,B,11,7,13.837,18196.066,1.106,13,18151.295,87.142,155175.593,1.127,108262.603,69,543004.089,0.864,1922.0,64.477,1.12,25.636,19.14,19.854,285.72,1900.477,10041.229,14903842.823,1484.265,0.513,129.217,5,190.715,19.14,19.854,1.385,79.251,0,1,13,9
1030,B,11,8,10.563,7730.843,0.93,7,11921.122,103.725,203744.809,1.053,49671.478,30,530755.419,0.772,2104.0,64.961,1.282,26.99,17.927,20.156,259.102,2048.442,9733.97,13972775.325,1435.465,0.459,120.499,4,198.291,17.927,20.156,0.829,78.103,0,2,13,9
1031,B,11,9,354.694,196143.19,0.901,183,384807.576,378.777,1061229.343,0.953,255209.668,109,300058.72,0.913,1456.0,52.305,1.053,20.054,24.694,27.47,198.684,1510.234,8577.314,26028256.182,3034.546,0.355,207.207,8,327.936,24.694,27.47,1.003,116.594,0,4,13,9
1032,B,11,10,40.877,31594.121,0.948,24,54744.674,207.979,461834.495,1.014,144253.07,80,345396.396,0.748,1527.0,61.369,1.266,24.621,17.546,16.377,224.245,1540.262,8981.241,16974333.546,1889.976,0.356,158.521,5,258.136,17.546,16.377,0.902,110.19,0,1,13,9
