,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
4426,F,8,6,4.753,2645.556,0.965,5,2514.969,50.912,214251.485,0.986,97243.137,25,483794.051,0.906,2051.5,57.196,0.969,21.9,13.027,11.237,235.97,2050.237,12878.575,18010635.437,1398.496,0.309,131.02,3,238.575,13.027,11.237,0.985,109.542,0,1,11,43
4427,F,8,1,145.237,79548.113,0.965,85,138584.825,265.017,1085779.496,1.008,284645.973,80,471509.89,0.859,2376.0,53.149,1.01,20.795,12.718,7.506,193.191,2440.641,19327.36,22388944.291,1158.407,0.356,127.984,4,202.272,12.718,7.506,0.846,74.284,0,2,12,43
4428,F,8,2,29.047,10295.867,1.043,13,23265.84,11.83,52248.718,0.922,33994.898,9,303087.245,0.929,1251.0,57.604,0.957,20.167,17.113,10.219,245.371,1235.223,10368.621,24536905.459,2366.458,0.293,248.421,9,318.337,17.113,10.219,0.976,101.089,0,5,12,43
4429,F,8,3,115.344,57139.104,0.92,62,108349.638,180.305,772270.604,0.986,308945.775,83,489777.057,0.675,2014.0,65.779,1.047,21.858,18.212,16.465,232.59,2105.755,17737.677,31796360.763,1792.589,0.327,164.641,5,262.5,18.212,16.465,0.822,90.262,0,1,12,43
4430,F,8,4,26.301,27460.934,1.025,13,83960.459,81.121,361678.1,1.03,186734.989,48,303894.549,0.817,1715.0,52.113,1.155,21.225,13.444,13.159,176.608,1720.733,12341.932,15850911.27,1284.314,0.343,118.95,3,217.06,13.444,13.159,0.975,97.651,0,1,12,43
4431,F,8,5,140.061,65504.732,0.992,74,128486.607,427.471,1987133.497,0.996,275078.716,70,284752.16,0.678,2158.0,49.055,1.337,21.004,10.741,10.164,129.815,2193.522,18931.631,44630936.125,2357.48,0.119,261.287,4,498.973,10.741,10.164,1.325,202.66,0,2,12,43
4432,F,8,6,68.552,24528.523,0.945,35,50369.199,155.271,766812.245,0.973,243317.61,60,275740.311,0.931,1279.0,53.951,1.028,20.026,17.924,20.042,215.584,1279.04,10656.79,18263514.881,1713.791,0.467,102.006,2,214.844,17.924,20.042,0.988,95.926,0,0,12,43
4433,F,8,1,81.544,34693.032,0.961,34,87492.929,393.353,1830314.883,1.015,102563.541,31,290952.546,0.953,1199.0,57.276,0.904,19.561,22.406,19.679,248.751,1169.656,11554.33,18381113.605,1590.842,0.612,98.393,3,180.719,22.406,19.679,1.066,70.835,0,1,13,43
4434,F,8,2,6.126,2723.835,0.957,5,3330.617,71.087,244649.443,0.997,98801.121,32,278858.619,0.896,1275.0,56.549,1.036,22.203,14.32,9.854,228.048,1222.808,8720.59,17334672.829,1987.787,0.239,197.831,5,322.989,14.32,9.854,0.87,130.478,0,1,13,43
4435,F,8,3,3.169,1738.722,0.987,3,1855.648,57.672,230806.234,1.08,51391.204,17,301846.766,0.965,1122.5,60.109,0.933,20.501,28.966,32.649,277.375,1088.225,7463.546,21925557.93,2937.687,0.408,193.643,5,300.712,28.966,32.649,1.11,107.132,0,1,13,43
4436,F,8,1,153.264,70650.681,0.931,79,135509.401,246.955,714002.016,1.011,279996.793,110,293379.739,0.863,1111.0,60.776,1.009,21.483,15.039,10.114,253.715,1156.336,19464.431,31803665.898,1633.938,0.352,171.775,6,241.48,15.039,10.114,0.967,77.979,0,2,14,43
4437,F,8,2,48.588,18963.482,0.888,25,38751.119,264.383,910519.22,0.874,86480.649,32,284239.554,0.902,1248.5,56.661,1.041,20.795,17.68,17.086,230.477,1233.265,10240.463,19220106.832,1876.879,0.413,148.825,4,238.863,17.68,17.086,0.789,98.205,0,2,14,43
4438,F,8,3,87.353,31794.312,0.906,43,63779.55,190.656,538553.83,1.049,195182.403,81,407185.413,0.879,1741.0,56.197,1.0,20.497,13.153,12.25,220.865,1843.593,11439.397,26631029.285,2328.01,0.182,240.197,5,400.486,13.153,12.25,0.862,163.994,0,3,14,43
4439,F,8,4,5.704,3534.222,0.965,6,3359.77,17.112,40403.647,1.079,38249.829,17,307147.214,0.868,1193.0,61.611,1.063,23.765,28.4,30.27,262.165,1171.579,9149.207,24153222.595,2639.925,0.403,195.81,6,286.864,28.4,30.27,0.876,118.723,0,2,14,43
4440,F,8,5,65.172,40330.905,0.889,37,69685.66,378.354,1286286.533,1.082,70344.245,28,558781.32,0.89,2708.0,52.597,0.947,18.022,12.302,12.569,195.832,2853.375,15376.185,24824887.046,1614.502,0.237,157.079,4,292.363,12.302,12.569,0.946,130.321,0,0,14,43
4441,F,8,6,58.412,29701.01,0.959,32,55094.932,333.358,1354390.858,0.914,100772.032,32,464524.276,0.857,2244.0,55.33,1.048,20.851,11.991,8.565,208.824,2224.48,13597.2,17137046.335,1260.336,0.302,113.274,2,229.002,11.991,8.565,1.177,105.89,0,0,14,43
