,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,CHRONO_ORDER
663,C,2,13,,,,,,,,,,,194436.36,0.674,2313.0,39.471,1.224,13.792,17.712,17.814,83.551,2327.168,8098.912,16624161.35,2052.641,0.372,162.473,4,263.324,17.712,17.814,0.998,105.136,0,2,5,0.951,10818.111,0.965,1.0,10284.121,1113.093,1805609.036,1.38,83046.763,74.0,19
664,C,2,1,,,,,,,,,,,189422.794,0.756,2380.0,36.268,1.083,12.377,16.145,16.628,79.114,2394.292,11071.244,24003467.653,2168.091,0.318,145.875,2,292.692,16.145,16.628,1.031,136.165,0,0,6,107.105,692609.479,0.902,53.0,1632182.754,595.206,1236100.28,1.043,83037.23,58.0,19
665,C,2,2,,,,,,,,,,,369437.429,0.687,2511.0,51.829,1.34,20.155,17.339,12.067,146.927,2514.436,8180.837,28117400.666,3436.983,0.195,324.919,7,470.375,17.339,12.067,0.656,175.103,0,3,6,57.883,354888.646,0.909,29.0,705814.582,969.969,1660843.366,1.195,179375.366,133.0,19
666,C,2,3,,,,,,,,,,,483333.73,0.769,2279.0,58.644,1.158,21.862,10.41,9.406,210.408,2297.124,9368.34,11078954.212,1182.595,0.248,121.188,2,244.914,10.41,9.406,1.261,111.997,0,0,6,198.684,435572.739,0.751,35.0,2569908.53,485.46,1386371.947,1.032,15131.731,10.0,19
667,C,2,1,,,,,,,,,,,582469.138,0.882,3004.0,52.783,1.023,19.366,15.772,17.6,195.62,2977.548,7191.24,11312516.138,1573.097,0.359,136.915,4,234.616,15.772,17.6,0.945,98.2,0,2,7,49.011,243879.348,0.914,25.0,490423.175,593.727,1036654.579,1.201,83124.295,63.0,19
668,C,2,2,,,,,,,,,,,473115.309,0.736,3391.0,48.927,1.201,19.87,10.4,10.251,140.166,3375.381,14382.74,16647390.114,1157.456,0.225,135.289,4,254.435,10.4,10.251,0.941,106.816,0,2,7,163.827,606403.561,0.82,41.0,2613216.169,682.453,2377131.986,1.065,36145.823,22.0,19
669,C,2,3,,,,,,,,,,,437332.824,0.796,2782.5,49.377,1.115,18.159,13.789,12.862,154.426,2831.988,9453.205,14419479.128,1525.354,0.323,116.777,2,243.747,13.789,12.862,1.867,112.243,0,0,7,110.591,573405.442,0.824,48.0,1328175.079,682.665,1610025.254,1.294,38568.348,29.0,19
670,C,2,4,,,,,,,,,,,621629.561,0.61,3647.0,59.093,1.297,20.928,23.457,27.395,169.531,3666.768,9986.839,21999433.48,2202.842,0.412,172.142,6,259.228,23.457,27.395,1.26,100.163,0,2,7,413.634,2260016.263,0.829,180.0,5326485.641,994.791,2145693.471,1.123,76164.319,53.0,19
671,C,2,5,,,,,,,,,,,454679.773,0.529,2717.5,62.646,1.118,18.539,15.194,13.017,165.2,2752.299,9465.565,17766718.409,1876.984,0.299,176.011,5,280.822,15.194,13.017,0.772,112.427,0,3,7,354.694,1837226.668,0.751,130.0,5330682.291,781.637,1579373.687,0.975,63893.991,42.0,19
672,C,2,6,,,,,,,,,,,519895.316,0.856,2982.0,50.422,1.048,18.07,18.572,19.968,173.122,3003.058,10535.314,15618277.908,1482.469,0.418,122.329,4,211.045,18.572,19.968,0.776,89.448,0,0,7,89.043,698933.198,0.85,44.0,1439547.749,764.103,2081303.399,1.253,30518.08,23.0,19
673,C,2,7,,,,,,,,,,,331820.105,0.479,2286.0,61.423,1.713,22.295,21.453,16.952,143.758,2308.189,7864.988,26166189.82,3326.921,0.29,296.802,10,379.825,21.453,16.952,0.588,125.919,0,4,7,5.598,30584.227,0.934,3.0,57463.714,787.763,1404598.976,1.326,176860.76,140.0,19
674,C,2,8,,,,,,,,,,,435748.848,0.32,2390.0,84.356,2.457,24.597,22.393,23.813,181.361,2402.662,8323.395,9493296.906,1140.556,0.645,103.951,5,149.1,22.393,23.813,0.896,57.233,0,1,7,2.535,24769.733,0.955,2.0,31219.838,531.619,860251.211,1.319,69833.851,55.0,19
675,C,2,9,,,,,,,,,,,421257.198,0.789,3198.5,45.735,1.193,18.272,12.676,12.676,131.399,3205.928,13081.788,17027731.798,1301.636,0.31,128.5,4,229.887,12.676,12.676,1.471,103.242,0,2,7,22.287,215017.702,1.042,15.0,317441.264,621.718,1574789.176,1.231,43527.749,33.0,19
676,C,2,1,,,,,,,,,,,209554.06,0.512,2365.0,46.687,1.516,15.824,18.97,16.79,88.832,2358.994,5936.676,26095551.196,4395.65,0.179,393.188,11,556.213,18.97,16.79,0.991,178.257,0,7,8,93.163,516255.217,0.878,52.0,928996.584,1364.801,1895449.094,1.233,269294.594,244.0,19
677,C,2,2,,,,,,,,,,,409383.291,0.482,2315.0,67.842,1.402,20.001,22.522,27.577,176.608,2318.038,9114.737,14834184.309,1627.494,0.388,142.522,6,229.58,22.522,27.577,0.842,78.748,0,2,8,145.237,644944.267,0.85,60.0,1587583.83,720.585,1381087.449,1.026,61492.369,47.0,19
678,C,2,3,,,,,,,,,,,515526.917,0.769,3447.0,49.124,1.205,19.397,11.454,9.957,147.772,3488.674,11616.078,16701469.235,1437.789,0.233,139.712,3,278.311,11.454,9.957,1.22,122.289,0,1,8,142.702,798278.435,0.794,57.0,2015632.711,753.329,1881242.952,0.986,17684.619,13.0,19
679,C,2,4,,,,,,,,,,,319067.28,0.464,2612.5,57.436,2.103,20.949,19.459,19.511,121.682,2622.144,7910.922,17665496.665,2233.052,0.289,220.207,8,311.75,19.459,19.511,0.82,90.306,0,4,8,355.645,1812660.39,0.865,171.0,3812802.077,590.136,941614.947,0.97,174936.985,135.0,19
680,C,2,5,,,,,,,,,,,499372.704,0.848,2791.0,51.469,1.073,18.781,11.237,11.546,178.826,2792.509,13883.916,18788933.622,1353.288,0.231,143.744,4,271.263,11.237,11.546,0.933,114.262,0,0,8,164.777,973292.77,0.861,56.0,2839116.47,819.557,1705796.033,1.25,24982.037,22.0,19
681,C,2,6,,,,,,,,,,,240799.248,0.557,2541.0,45.865,1.596,16.589,26.016,30.763,93.268,2581.792,11598.389,12965214.004,1117.846,0.642,113.689,5,147.951,26.016,30.763,0.901,48.737,1,2,8,190.128,1202966.754,0.834,84.0,2752212.198,1020.036,2199367.303,1.229,19580.48,14.0,19
682,C,2,7,,,,,,,,,,,355496.199,0.628,2308.0,55.601,1.346,20.156,31.285,27.12,154.532,2300.474,7001.966,22453325.807,3206.717,0.383,320.653,11,324.487,31.285,27.12,0.742,106.305,0,7,8,3.908,18794.617,0.976,2.0,36396.703,1334.381,1883151.73,1.362,194519.729,180.0,19
683,C,2,8,,,,,,,,,,,190786.434,0.715,2211.0,38.837,1.275,14.352,21.775,13.751,85.874,2221.691,7210.555,12814362.236,1777.167,0.301,189.024,7,272.394,21.775,13.751,0.718,97.869,0,3,8,151.891,744647.447,0.836,66.0,1768108.852,86.719,116594.849,1.151,61449.87,53.0,19
684,C,2,1,,,,,,,,,,,182022.807,0.577,2312.0,41.326,1.48,14.011,18.535,21.227,78.481,2319.336,5972.677,16822871.467,2816.638,0.238,269.343,10,385.975,18.535,21.227,1.011,139.51,1,7,9,339.273,1721385.112,0.83,161.0,3788034.65,847.02,1616773.103,0.969,150348.91,118.0,19
685,C,2,2,,,,,,,,,,,191248.761,0.735,2371.0,37.217,1.114,12.305,22.023,21.056,81.016,2360.641,7295.719,8743475.965,1198.439,0.602,129.282,6,158.172,22.023,21.056,0.962,56.399,0,0,9,138.793,586344.206,0.823,57.0,1522970.569,183.368,352225.788,0.796,48564.199,34.0,19
686,C,2,3,,,,,,,,,,,414261.971,0.886,2640.0,47.166,1.021,17.37,20.603,20.099,156.855,2641.042,7994.471,13071755.737,1635.1,0.402,142.781,6,226.011,20.603,20.099,0.65,78.786,0,2,9,73.094,408360.868,0.926,37.0,824758.249,526.337,1030080.591,1.093,50438.848,42.0,19
687,C,2,4,,,,,,,,,,,203955.217,0.442,2295.0,49.975,1.48,14.721,19.095,20.991,87.881,2320.803,9638.703,28499764.042,2956.805,0.25,254.807,8,385.699,19.095,20.991,0.885,150.765,0,6,9,73.727,416291.712,0.796,33.0,974607.093,1330.789,2805367.615,1.329,79770.72,71.0,19
688,C,2,5,,,,,,,,,,,450949.147,0.694,2467.0,57.604,1.141,19.33,18.688,19.951,183.156,2462.097,7393.477,16844260.534,2278.26,0.389,149.707,3,271.258,18.688,19.951,0.865,119.138,0,1,9,254.032,1066327.054,0.847,95.0,2981226.899,1130.838,2104826.44,1.058,79053.981,64.0,19
689,C,2,6,,,,,,,,,,,303587.281,0.682,2762.0,45.03,1.278,17.305,17.305,19.459,110.063,2758.307,9424.616,39678238.778,4210.064,0.204,300.866,5,509.451,17.305,19.459,0.793,197.017,0,3,9,176.396,1096618.025,0.883,79.0,2462166.35,1836.213,3177419.619,1.302,250554.037,228.0,19
690,C,2,7,,,,,,,,,,,512674.577,0.875,3041.5,49.156,1.027,17.481,20.485,21.79,168.158,3048.776,10041.778,12737690.011,1268.47,0.614,68.292,2,161.175,20.485,21.79,1.238,64.61,0,0,9,252.976,1456463.569,0.835,106.0,3815753.284,611.367,1241772.85,1.08,25744.522,20.0,19
691,C,2,8,,,,,,,,,,,542273.047,0.84,2957.5,52.191,1.052,18.152,15.867,13.205,182.1,2977.882,11391.198,17321459.366,1520.6,0.408,105.532,2,216.522,15.867,13.205,1.03,92.3,0,0,9,45.736,342949.354,0.907,24.0,665321.68,1024.683,2264972.503,1.345,29663.156,26.0,19
692,C,2,1,,,,,,,,,,,275987.477,0.755,2826.0,40.105,1.275,16.022,16.403,14.721,96.648,2855.585,11492.511,34446041.869,2997.26,0.169,294.552,7,471.879,16.403,14.721,0.684,146.397,0,3,10,407.507,2607749.926,0.855,170.0,6543805.619,993.312,2279690.194,1.042,137768.886,90.0,19
693,C,2,2,,,,,,,,,,,297922.633,0.5,2574.0,54.023,1.583,19.179,14.95,11.871,116.189,2564.115,7262.317,22244950.54,3063.065,0.192,288.508,6,448.064,14.95,11.871,0.673,139.891,0,2,10,14.576,87119.725,0.854,6.0,210011.211,697.03,1209612.618,1.194,135015.354,101.0,19
694,C,2,3,,,,,,,,,,,457107.388,0.802,2968.0,48.471,1.095,17.552,15.63,12.414,149.884,3049.739,11461.571,12180315.214,1062.709,0.408,98.041,3,181.003,15.63,12.414,1.344,68.537,0,1,10,86.719,648258.309,0.871,46.0,1237219.71,432.224,838273.699,1.195,66204.686,48.0,19
695,C,2,4,,,,,,,,,,,249247.262,0.666,2521.0,42.971,1.255,16.375,16.415,13.645,97.916,2545.525,10322.823,23558416.272,2282.168,0.248,204.122,5,339.848,16.415,13.645,0.863,132.053,0,1,10,306.317,1557285.654,0.83,122.0,4208240.23,590.558,1304429.906,0.943,119055.752,77.0,19
696,C,2,1,,,,,,,,,,,540196.745,0.784,2770.0,55.648,1.119,20.001,26.237,25.739,193.297,2794.651,14688.004,39111895.016,2662.846,0.443,217.45,7,274.799,26.237,25.739,1.078,79.153,0,5,11,18.379,180696.093,0.945,12.0,264287.643,1927.474,4926373.301,1.408,147423.442,110.0,19
